movie_id,name,year,genre,director_id,actor1,actor2
9884,Alamo The,2004,Action-Adventure-Drama-War-Western,32243,30820,32993,
9885,Alamo: The Price of Freedom,1988,Drama-Short-War,53170,42537,67602,
9886,Alamo: Thirteen Days to Glory The,1987,Action-Drama-War-Western,40496,8301,16967,
9889,Alan & Naomi,1992,Drama,81957,66367,93908,
9897,Alan Smithee Film: Burn Hollywood Burn An,1997,Comedy,34480,23966,29804,
9897,Alan Smithee Film: Burn Hollywood Burn An,1997,Comedy,74635,23966,29804,
9899,Alanis Morissette: Feast On Scraps,2002,Documentary-Music,55418,20899,81034,
9901,Alanis Morissette: Jagged Little Pill - Live,1997,Music,55418,81034,200950,
9901,Alanis Morissette: Jagged Little Pill - Live,1997,Music,64226,81034,200950,
9902,Alanis Morissette: We're with the Band,2004,Short,75983,95433,121798,
9906,Alapalooza: The Videos,1994,Animation-Comedy-Music-Short,46315,30298,45332,
9906,Alapalooza: The Videos,1994,Animation-Comedy-Music-Short,58285,30298,45332,
9906,Alapalooza: The Videos,1994,Animation-Comedy-Music-Short,59754,30298,45332,
9906,Alapalooza: The Videos,1994,Animation-Comedy-Music-Short,87131,30298,45332,
9911,Alarium,2003,Drama-Short,85058,292063,719821,
9916,Alarm,2002,Crime-Drama-Thriller,26899,181017,186903,
9919,Alarm auf Station 2,1993,Drama,69064,33566,176337,
9922,Alarm fr Cobra 11 - Countdown auf der Todesbrcke,2003,Action,33535,19246,132629,
9922,Alarm fr Cobra 11 - Countdown auf der Todesbrcke,2003,Action,42784,19246,132629,
9934,Alarmcode 112: Vier wie Blitz und Donner,1996,Drama,81476,41147,89077,
9941,Alas de Alicia Las,1994,Fantasy-Short,11952,92706,445608,
9945,Alas de mariposa,1991,Drama,4056,14087,32979,
9950,Alas de ngel,2001,Drama-Short,19165,16124,596864,
9952,Alas dose,2001,Action-Drama,69678,79484,112999,
9955,Alas rotas,2002,Action-Drama,28470,3794,12430,
9965,Alaska,1996,Adventure,34202,36636,72672,
9968,Alaska,2003,Drama,49964,24314,145511,
9984,Alaska a serait mieux L',2001,Short,14313,49402,49517,
9986,alaska.de,2000,Drama,30714,36065,37076,
9997,Alatriste,2005,Action-Adventure-Thriller,21990,331957,535165,
10011,Alba L',1990,Drama,51149,108220,677291,
10021,Albatross,1985,Drama,25532,13107,300263,
10022,Albatross,1996,Action-Drama,45468,79714,229384,
10027,Albatross The,1999,Comedy,27711,47441,224876,
10046,Albergo Roma,1996,Comedy,14185,33421,37891,
10056,Albero delle pere L',1998,Drama,2655,78335,116312,
10061,Albero L',1997,Short,64166,78922,79168,
10061,Albero L',1997,Short,64477,78922,79168,
10064,Albert,1998,Adventure-Family,23971,18593,20001,
10065,Albert,1999,Short,80981,379137,483609,
10072,Albert Herring,1985,Drama-Music,31988,181534,194761,
10086,Alberta Hunter: My Castle's Rockin',1988,Documentary-Music-Sci-Fi,29254,194720,234416,
10095,Alberto Express,1990,Comedy,38128,6810,10810,
10104,Albino Alligator,1996,Crime-Drama-Thriller,75202,14657,25331,
10111,Albtraum einer Ehe,2001,Drama,23580,484018,526717,
10121,Albur de amor,1980,Drama-Romance,31285,3709,166393,
10122,Albureros Los,1988,Comedy,16654,20842,76154,
10135,Alcantarilla de la calle 14 La,1982,Short,27018,29457,35731,
10138,Alcatraz Avenue,2000,Thriller,22221,76344,107364,
10142,Alcatraz: The Whole Shocking Story,1980,Action-Crime-Drama,42712,4315,10726,
10144,Alceste,1992,Drama-Music,68551,101246,118783,
10145,Alceste,1998,Drama-Music,56571,115949,172571,
10146,Alceste,1999,Drama-Music,44567,41275,72434,
10150,Alchemist The,1984,Horror,4417,337,174051,
10152,Alchemists The,1999,Thriller,74565,46541,52180,
10155,Alchemy,2004,Drama-Thriller,71778,428298,776259,
10156,Alchemy,2005,Comedy-Romance,59507,1232,21483,
10158,Alchemy Live,1984,Documentary-Music,73847,87811,92399,
10160,Alchimie,2002,Comedy-Fantasy-Romance-Short,15585,24411,45742,
10168,Alcina,1990,Drama-Fantasy-Music,17626,283948,394351,
10169,Alcina,2000,Drama-Fantasy-Music-Romance,17882,134548,170851,
10175,Alcohol Years The,2000,Documentary,55443,198733,199751,
10189,Aldas,1994,Drama,38795,21946,32300,
10192,Aldea Muriel,2003,Short,11599,208069,326076,
10195,Aldeia,2000,Short,62700,160091,426178,
10205,Aldo et Junior,1984,Comedy,71388,1618,25704,
10207,Aldous Huxley: The Gravity of Light,1996,Documentary,34755,352408,657584,
10209,Aldri mer 13!,1996,Drama-Family,22426,16961,88177,
10210,Aldrich Ames: Traitor Within,1998,Drama-Thriller,48963,36610,89096,
10213,Aldrig mer...,1996,Short,39694,125964,625931,
10213,Aldrig mer...,1996,Short,77343,125964,625931,
10214,Aldrig mera krig,1984,Documentary-Short,21337,52622,349648,
10214,Aldrig mera krig,1984,Documentary-Short,59351,52622,349648,
10216,Alec Guinness: A Secret Man,2003,Documentary,79150,25925,33307,
10217,Alec to the Rescue,1999,Adventure,47926,228505,348835,
10219,Alefbay-e afghan,2002,Documentary,49487,26752,745213,
10225,Alegre ma non troppo,1994,Comedy-Romance,15473,68475,87048,
10227,Alegres bribones Los,1982,Comedy,5441,105403,165276,
10241,Alegra,1998,Drama-Romance,21129,31377,32553,
10244,Alegra de una vez,2001,Comedy-Drama,34065,203659,387129,
10251,Aleijadinho - Paixo Glria e Suplcio,2003,Drama,61691,178577,190093,
10262,Aleksandr Galich. Izgnaniye,1989,Documentary,61032,142338,164023,
10263,Aleksandr malenkij,1981,Adventure-Drama-Family-War,25317,31728,47352,
10270,Aleksis Kiven elm,2002,Drama,32051,618,193747,
10283,Alephah,1981,Short,26449,45073,158449,
10305,Alex,1993,Drama,73776,11900,12119,
10308,Alex 2000,2000,Short,70702,7048,56423,
10309,Alex and Emma,2003,Comedy-Drama-Romance,65940,67524,74942,
10313,Alex Boncayao Brigade,1988,Action,19199,398409,758530,
10316,Alex Holeh Ahavah,1986,Drama,18042,13631,236452,
10317,Alex in Wonder,2001,Drama,68021,11593,16987,
10322,Alex l'ariete,2000,Action-Crime,17631,187766,244045,
10323,Alex Lora: Esclavo del Rocanrol,2003,Documentary,40402,283988,699567,
10327,Alex Venino: Diary of a Hitman,2002,Action-Mystery-Short,10526,401329,510604,
10328,Alex's Apartment,1992,Thriller,50939,57312,65595,
10330,Alexa,1988,Drama,19305,10017,23694,
10331,Alexander,2004,Adventure-Drama-War,76524,33006,33934,
10342,Alexander the Great (2004/II),2004,Action-Drama,3259,166002,296271,
10343,Alexander the Great From Macedonia,2004,Action-Adventure-Mystery,53125,78605,103921,
10359,Alexandra - Die Legende einer Sngerin,1999,Documentary-Music,8122,2129,34589,
10360,Alexandra - prinsesse i tiden,2000,Documentary,38932,296339,382921,
10366,Alexandra's Project,2003,Drama-Thriller,18508,86003,252498,
10367,Alexandras Asien,2003,Documentary,64820,732903,759315,
10373,Alexandria,2001,Drama,36534,14147,255903,
10376,Alexandrie... New York,2004,Drama-Music-Romance,13260,137179,137213,
10377,Alexandrophagie L',2000,Comedy-Short,28576,104999,190391,
10378,Alexandros kai Aiche,2001,Drama-Romance,42114,27978,69263,
10384,Alexis,2003,Drama-Short,40870,28677,128756,
10412,Alferd Packer: The Musical,1996,Comedy-Horror-Musical-Romance-Western,60814,8056,22357,
10414,Alfie,2004,Comedy,73362,75378,140219,
10417,Alfons,1993,Comedy,88463,133544,150632,
10418,Alfons Khler,1983,Drama,83174,32015,182310,
10425,Alfred,1995,Drama,74084,19457,22128,
10426,Alfred 007,2000,Comedy-Short,12297,35702,265223,
10436,Alfred Stieglitz: The Eloquent Eye,2001,Documentary,53775,298877,453087,
10438,Alfredo Lim: Batas ng Maynila,1995,Action,65051,148269,165873,
10468,Algo se ha roto,1990,Drama-Short,11800,406088,440144,
10470,Algo sobre Jaime Sabines,1980,Documentary-Short,22619,178406,574214,
10470,Algo sobre Jaime Sabines,1980,Documentary-Short,36794,178406,574214,
10474,Alguien debe morir,2002,Short,55269,51067,65538,
10475,Alguien mat algo,1999,Short,57181,62944,530846,
10478,Alguien te est mirando,1988,Horror,16410,49311,140861,
10478,Alguien te est mirando,1988,Horror,49565,49311,140861,
10481,Algunas chicas doblan las piernas cuando hablan,2001,Comedy-Drama-Romance,22011,148568,216016,
10482,Algunas cosas personales,2002,Short,31163,139131,293540,
10484,Algunas mujeres,1992,Short,23842,553779,556844,
10485,Algunas nubes,1995,Crime-Drama-Mystery-Thriller,27311,6072,9126,
10486,Algunos das son mejores que otros,1999,Short,48029,145285,465657,
10502,Ali,2001,Action-Drama,49945,17149,28283,
10503,Ali and Danny,2002,Drama,57936,623,225842,
10521,Ali Baba i sorok razbojnikov,1983,Family,68929,133544,442961,
10535,Ali G Indahouse,2002,Comedy,56472,1853,2806,
10536,Ali G Aiii,2000,Comedy,8023,28560,204872,
10536,Ali G Aiii,2000,Comedy,74602,28560,204872,
10541,Ali In Wonderland,1991,Comedy-Family-Fantasy,66253,5987,113008,
10545,Ali Setan,1985,Comedy-Drama,72551,336611,396516,
10548,Ali Zaoua prince de la rue,2000,Drama,3590,1366,4616,
10557,Alias 'La Gringa',1991,Action-Drama-Romance,21729,113422,166563,
10558,Alias,1999,Short,18871,75599,80009,
10559,Alias,2002,Drama-Horror-Romance-Thriller,82521,95746,96605,
10609,Alias Will James,1988,Documentary-Western,29006,36304,109345,
10614,Alias: The Lost Episode,2002,Comedy-Short,63535,57539,351110,
10614,Alias: The Lost Episode,2002,Comedy-Short,65210,57539,351110,
10619,Alibaba,2002,Adventure-Animation,27163,12462,245913,
10624,Alibaba Aradajanu Dongalu,1994,Comedy,22045,7255,54740,
10625,Alibaba Aur 40 Chor,1980,Action-Adventure-Family,23677,4777,66640,
10625,Alibaba Aur 40 Chor,1980,Action-Adventure-Family,52707,4777,66640,
10634,Alibi,1993,Drama-Short,35415,219190,806911,
10635,Alibi,2003,Drama-Thriller,66466,49978,219660,
10648,Alibi perfetto,1992,Thriller,43849,1893,20375,
10652,Alibi Das,1995,Drama,62590,146205,322864,
10661,Alibi The,1997,Drama,86329,4754,59147,
10662,Alibi The,1998,Comedy-Short,22383,15688,20516,
10663,Alibi The,2005,Comedy-Drama-Romance,13778,45981,58773,
10663,Alibi The,2005,Comedy-Drama-Romance,51511,45981,58773,
10670,Alice,1990,Comedy-Drama-Fantasy-Romance,1364,19700,24654,
10671,Alice,1995,Short,9927,72945,690217,
10673,Alice (2000/I),2000,Short,87946,598563,755265,
10674,Alice (2000/II),2000,Action-Fantasy-Horror,52175,80030,224995,
10675,Alice,2002,Horror-Thriller,4345,545190,603177,
10676,Alice,2003,Drama-Short,18147,201298,345555,
10683,Alice at the Palace,1982,Family-Fantasy-Musical,2683,24466,99304,
10686,Alice au pays des portables,2002,Comedy-Drama,16265,97995,609036,
10686,Alice au pays des portables,2002,Comedy-Drama,54815,97995,609036,
10688,Alice Blue,2003,Comedy-Drama-Horror,6119,36376,75670,
10694,Alice Cooper Trashes the World,1990,Music,20105,72353,95246,
10696,Alice Cooper: Prime Cuts,1991,Documentary,63846,60937,66427,
10704,Alice et Martin,1998,Drama,81004,9861,12962,
10705,Alice et moi,2004,Comedy-Short,83790,271209,529591,
10716,Alice in Chains: MTV Unplugged,1996,Documentary-Music,61832,71666,221860,
10727,Alice in Storageland,2004,Comedy,37608,9357,22349,
10745,Alice in Wonderland,1983,Family-Fantasy,10182,22818,22819,
10746,Alice in Wonderland,1985,Family-Fantasy-Musical,32669,8228,21177,
10747,Alice in Wonderland,1986,Fantasy,46245,30783,78776,
10750,Alice in Wonderland,1999,Adventure-Family-Fantasy,85816,27427,28390,
10761,Alice ou Le cul des autres...,2003,Short,70436,83976,225637,
10782,Alice to Nowhere,1986,Drama,63642,88915,151994,
10784,Alice Underground,1999,Adventure-Animation-Fantasy-Short,45568,41506,108122,
10813,Alice The,2004,Drama,19533,6844,13512,
10818,Alicia,1987,Short,34762,525123,841183,
10819,Alicia,1994,Short,4170,429098,592728,
10822,Alicia en el pais del dolar,1988,Comedy,967,49690,356475,
10824,Alicia en el pueblo de maravillas,1991,Comedy,21989,102030,142084,
10824,Alicia en el pueblo de maravillas,1991,Comedy,22001,102030,142084,
10829,Alicja,1982,Fantasy-Musical-Romance,9902,76734,176592,
10829,Alicja,1982,Fantasy-Musical-Romance,30870,76734,176592,
10832,Alien 2 sulla Terra,1980,Sci-Fi,36720,6254,28970,
10832,Alien 2 sulla Terra,1980,Sci-Fi,64023,6254,28970,
10833,Alien 51,2004,Horror,38406,36456,86145,
10833,Alien 51,2004,Horror,86827,36456,86145,
10835,Alien Abduction,2005,Sci-Fi,25552,44293,91006,
10836,Alien Abduction: Incident in Lake County,1998,Drama-Sci-Fi,1259,11369,13969,
10838,Alien Adventure,1999,Adventure-Animation-Sci-Fi-Short,75846,53728,266177,
10839,Alien Agenda: Endangered Species,1996,Horror-Sci-Fi,11780,14945,17696,
10839,Alien Agenda: Endangered Species,1996,Horror-Sci-Fi,25475,14945,17696,
10839,Alien Agenda: Endangered Species,1996,Horror-Sci-Fi,46993,14945,17696,
10839,Alien Agenda: Endangered Species,1996,Horror-Sci-Fi,66870,14945,17696,
10840,Alien Agenda: Out of the Darkness,1996,Sci-Fi,46993,17696,92343,
10840,Alien Agenda: Out of the Darkness,1996,Sci-Fi,51945,17696,92343,
10841,Alien Agenda: Under the Skin,1997,Sci-Fi,25475,17696,47510,
10841,Alien Agenda: Under the Skin,1997,Sci-Fi,45686,17696,47510,
10841,Alien Agenda: Under the Skin,1997,Sci-Fi,46993,17696,47510,
10841,Alien Agenda: Under the Skin,1997,Sci-Fi,83246,17696,47510,
10842,Alien Apocalypse,2005,Sci-Fi,5671,43141,70282,
10846,Alien Autopsy: (Fact or Fiction?),1995,Documentary,52207,77897,157374,
10847,Alien Avengers,1996,Comedy-Sci-Fi,75439,11355,20187,
10848,Alien Avengers II,1998,Comedy-Sci-Fi,61322,41200,53590,
10850,Alien Beasts,1991,Action-Animation-Horror-Sci-Fi,77012,114787,117511,
10853,Alien Cargo,1999,Adventure-Sci-Fi,31650,64286,95651,
10857,Alien Dead,1980,Horror-Sci-Fi,65512,3093,49015,
10858,Alien degli abissi,1989,Horror-Sci-Fi,50288,51148,55587,
10865,Alien Evolution,2001,Documentary,71,42278,60399,
10865,Alien Evolution,2001,Documentary,46300,42278,60399,
10869,Alien Force,1996,Sci-Fi,25475,13824,18773,
10870,Alien from L.A.,1988,Sci-Fi,64293,12501,49878,
10871,Alien Fury: Countdown to Invasion,2000,Drama-Thriller,33421,36678,65962,
10874,Alien Hunter,2003,Action-Sci-Fi-Thriller,42751,6404,13320,
10875,Alien Intruder,1993,Sci-Fi,26952,78159,90398,
10878,Alien Legacy The,1999,Documentary,51332,7740,22700,
10879,Alien Lockdown,2004,Sci-Fi,16479,123012,237545,
10880,Alien Love Triangle,2002,Comedy-Sci-Fi-Short,9134,54936,588006,
10883,Alien Nation,1988,Crime-Drama-Sci-Fi,4091,9452,47595,
10884,Alien Nation,1989,Crime-Drama-Sci-Fi,38250,103882,127260,
10884,Alien Nation,1989,Crime-Drama-Sci-Fi,47686,103882,127260,
10885,Alien Nation: Body and Soul,1995,Sci-Fi,38250,20538,30463,
10886,Alien Nation: Dark Horizon,1994,Drama-Sci-Fi,38250,95393,132573,
10887,Alien Nation: Millennium,1996,Sci-Fi,38250,34497,96907,
10888,Alien Nation: The Enemy Within,1996,Sci-Fi,38250,146056,181388,
10889,Alien Nation: The Udara Legacy,1997,Sci-Fi,38250,8388,29686,
10891,Alien Outlaw,1985,Sci-Fi-Western,74647,75211,90367,
10892,Alien Predator,1987,Horror-Sci-Fi,70168,48308,51424,
10894,Alien Private Eye,1987,Sci-Fi,68577,3141,6773,
10898,Alien Saga The,2002,Documentary,87754,36641,42278,
10899,Alien Seed,1989,Sci-Fi,37420,44872,58661,
10901,Alien Space Avenger,1989,Sci-Fi,31846,41935,59941,
10902,Alien Species (1996/I),1996,Sci-Fi,50393,60072,66456,
10903,Alien Terminator,1996,Horror-Sci-Fi,61322,5563,62416,
10908,Alien Vows,1996,Horror-Sci-Fi,66587,716016,802748,
10909,Alien Warrior,1985,Sci-Fi,35999,6624,11779,
10910,Alien Within The,1995,Horror-Sci-Fi,46451,42551,193850,
10911,Alien X Factor,1997,Sci-Fi,47617,103906,401091,
10912,Alien Years The,1988,Drama,16744,8014,35109,
10916,Alien: Resurrection,1997,Action-Horror-Sci-Fi-Thriller,37950,30911,62952,
10918,Alienation,1998,Short,70906,246966,554693,
10919,Alienator,1989,Action-Sci-Fi-Thriller,65512,88509,105593,
10920,Aliens,1986,Action-Horror-Sci-Fi-Thriller,11652,16844,36641,
10922,Aliens,1993,Short,1427,347309,347313,
10924,Aliens Among Us,2004,Comedy-Sci-Fi-Short,35230,22052,26493,
10925,Aliens Are Coming The,1980,Sci-Fi,32798,54608,55293,
10926,Aliens Cut My Hair,1992,Comedy,52286,95019,231451,
10928,Aliens First Christmas,1991,Animation-Family-Sci-Fi-Short,32715,180597,396288,
10928,Aliens First Christmas,1991,Animation-Family-Sci-Fi-Short,66279,180597,396288,
10930,Aliens From Another Planet,1982,Sci-Fi,1329,34637,43928,
10930,Aliens From Another Planet,1982,Sci-Fi,50831,34637,43928,
10933,Aliens in the Wild Wild West,1999,Action-Sci-Fi-Western,23189,26600,27342,
10943,Aliento,2001,Drama-Short,3610,132630,709518,
10944,Aliento del diablo El,1993,Adventure-Drama,48158,188288,237143,
10945,Alien,1992,Action-Drama-Horror-Sci-Fi-Thriller,24758,56717,60399,
10949,Aligato,2003,Short,73420,67169,204576,
10963,Alila,2003,Drama,28772,14651,39097,
10965,Alilot David,1998,Drama,49125,2836,358590,
10965,Alilot David,1998,Drama,59027,2836,358590,
10966,Alima,1981,War,27827,385668,788775,
10966,Alima,1981,War,88206,385668,788775,
10996,Alipin ng tukso,2000,Drama,78303,9538,375182,
10998,Alisa i bukinist,1992,Crime-Romance,68635,38105,50660,
10999,Alisa v strane chudes,1981,Animation-Family,64104,249745,343204,
11000,Alisa v Zazerkalye,1982,Animation-Family,64104,239247,249745,
11008,Alison: Over the Moon,1991,Drama,73739,139738,564386,
11017,Alithini zoi,2004,Drama-Fantasy,42515,121392,255888,
11018,Alitis kai batsos,1989,Action-Crime-Drama,56473,237304,255490,
11020,Alivaltiosihteerin psiinen,1999,Comedy,30896,157971,202941,
11021,Alivaltiosihteerin vappu,1999,Comedy-Short,30896,157971,202941,
11022,Alive,1993,Action-Adventure-Drama-Thriller,50643,14252,16984,
11023,Alive (2002/I),2002,Action-Sci-Fi,41455,14395,14994,
11024,Alive,2004,Comedy-Drama-Musical,6820,842,11053,
11026,Alive and Kicking,1991,Drama,87530,18603,27099,
11031,Alive Tribe The,1997,Action-Comedy-Romance,1774,2222,17115,
11040,Alizs Les,2001,Comedy-Drama,43381,5479,25113,
11042,Alins Les,2001,Crime-Thriller,27740,62407,83956,
11044,Alka,1990,Action-Drama,31438,86338,245916,
11064,Alkali Iowa,1996,Short,14463,38527,58338,
11068,Alkhimiki,2000,Comedy,3231,162253,353692,
11069,Alkimista s a szz Az,1999,Drama,39323,27998,28111,
11070,Alkistis,1986,Thriller,48475,337218,441479,
11084,All About 'The Birds',2000,Documentary,8996,47807,53756,
11091,All About Anna,2004,Comedy-Romance,57980,3422,287453,
11102,All About Bette,1994,Documentary,83886,594585,623033,
11109,All About George,2000,Short,65725,139855,581723,
11121,All About the Benjamins,2002,Action-Comedy-Crime,9480,56020,75289,
11124,All About You,2001,Comedy-Drama-Romance,77409,59265,131215,
11129,All Access: Front Row. Backstage. Live!,2001,Documentary-Music,3287,10969,33134,
11129,All Access: Front Row. Backstage. Live!,2001,Documentary-Music,24856,10969,33134,
11130,All Access: The Making of 'Almost Famous',2000,Documentary,18176,101639,101829,
11134,All Amateur Ecstasy,2002,Mystery-Short,60212,163207,732251,
11142,All American Cowboy,1985,Family-Music-Western,81257,20666,94000,
11143,All American Fairytale An,2001,Drama,12531,75311,96996,
11143,All American Fairytale An,2001,Drama,37109,75311,96996,
11143,All American Fairytale An,2001,Drama,48366,75311,96996,
11147,All American Hero,1999,Drama-Short,37937,107917,293417,
11157,All Around the Town,2002,Crime-Mystery,5149,119868,167681,
11182,All by Myself,1982,Documentary,7624,179679,211604,
11186,All Cheerleaders Die,2001,Horror,52325,140907,203120,
11186,All Cheerleaders Die,2001,Horror,74062,140907,203120,
11192,All Creatures Great and Small: 1983 Christmas Special,1983,Drama,21465,17864,27929,
11198,All Day Breakfast,1992,Comedy,63497,280140,285528,
11201,All Dogs Christmas Carol An,1998,Animation-Family-Musical,69144,50569,117773,
11202,All Dogs Go to Heaven,1989,Animation-Family,7981,74372,117773,
11202,All Dogs Go to Heaven,1989,Animation-Family,29231,74372,117773,
11202,All Dogs Go to Heaven,1989,Animation-Family,43132,74372,117773,
11203,All Dogs Go to Heaven 2,1996,Animation-Family-Musical,45850,50569,70137,
11203,All Dogs Go to Heaven 2,1996,Animation-Family-Musical,69144,50569,70137,
11230,All for Love,1983,Romance,2850,2662,345506,
11231,All for Lust,2003,Drama-Romance,29695,54466,65792,
11237,All for One,1985,Musical,36817,75857,219837,
11239,All for One: In the Spirit of the Race,2002,Documentary,19627,10313,46036,
11242,All for the Best,1997,Short,56351,296200,349137,
11251,All Forgotten,2000,Drama-Romance,2307,36753,93734,
11258,All God's Children,1980,Drama,79296,33044,64259,
11259,All God's Children,2001,Documentary-Short,55638,155005,224799,
11259,All God's Children,2001,Documentary-Short,65894,155005,224799,
11259,All God's Children,2001,Documentary-Short,66348,155005,224799,
11261,All God's Creatures,2002,Thriller,17080,10343,99477,
11263,All Good Things,2002,Drama-Short,34985,467053,789058,
11280,All I Want for Christmas,1991,Comedy-Family,46755,5174,40268,
11286,All In,2005,Comedy,38572,4095,18826,
11289,All in a Night's Work,1999,Crime-Short-Thriller,84602,83359,107891,
11309,All Is Light - Jan Henderikse,2001,Documentary,18522,204042,408973,
11314,All Jokes Aside,2000,Comedy-Documentary,74470,78844,105137,
11317,All Lies End in Murder,1997,Drama,86329,43833,68952,
11325,All Men Are Liars,1995,Comedy,45448,107477,152777,
11326,All Men Are Mortal,1995,Drama,38522,23491,135747,
11327,All Men Are Pigs,1991,Comedy,72613,120571,177304,
11337,All My Life,2004,Drama-Romance,21949,109144,333978,
11338,All My Lovely Boys,1990,Drama-Short,58724,93878,696902,
11344,All My Sons,1986,Drama,58657,91681,223807,
11346,All My Ties,2000,Animation-Comedy-Short,66750,191540,737020,
11353,All New Adventures of Chastity Blade The,2000,Action-Adventure-Short,49224,74551,93186,
11354,All New Adventures of Laurel & Hardy: For Love or Mummy The,1999,Comedy,13939,1107,81410,
11354,All New Adventures of Laurel & Hardy: For Love or Mummy The,1999,Comedy,32588,1107,81410,
11357,All Night Bodega,2002,Drama,59322,8873,116576,
11362,All Night Long,1981,Comedy-Drama,80127,7944,49102,
11384,All of It,1999,Drama,63002,43522,164933,
11386,All of Me,1984,Comedy-Fantasy,65936,39550,44615,
11387,All of Me,1991,Drama-Romance,85571,23970,283026,
11407,All On Accounta Pullin' A Trigger,2002,Documentary-Short,34931,99243,134453,
11408,All or Nothing,1998,Short,14702,35457,589052,
11409,All or Nothing,2001,Drama-Musical,38391,2171,138540,
11410,All or Nothing (2002/I),2002,Comedy-Drama,45782,27562,31274,
11420,All Over Again,2001,Drama,57501,10726,28388,
11421,All Over Brazil,2003,Drama-Short,84179,54093,111819,
11425,All Over Me,1997,Drama,73394,12472,57573,
11426,All Over the Guy,2001,Comedy-Romance,18173,337,62230,
11437,All Power to the People,1996,Documentary,45537,1412,26325,
11445,All Rounder,1984,Action-Drama,43268,118911,168620,
11450,All She Ever Wanted,1996,Drama,71694,44543,44829,
11451,All Shook Up,1999,Comedy-Drama,46198,31708,68946,
11461,All Star Comedy,1982,Comedy,22236,60363,135413,
11461,All Star Comedy,1982,Comedy,36166,60363,135413,
11461,All Star Comedy,1982,Comedy,86048,60363,135413,
11464,All Stars,1997,Comedy,81702,1532,48186,
11486,All That Jazzin',1998,Comedy,72594,167374,232025,
11489,All That You Love Will Be Carried Away,2004,Drama-Short,66088,46531,328441,
11492,All the Best Cowboys Have Chinese Eyes,1982,Documentary-Music-Short,18071,62012,66229,
11492,All the Best Cowboys Have Chinese Eyes,1982,Documentary-Music-Short,75828,62012,66229,
11508,All the Kids Do It,1984,Drama-Family,86029,23776,24257,
11516,All the King's Men,1999,Drama-War,37635,18352,33908,
11517,All the King's Men,2005,Drama,87800,269071,368424,
11518,All the Kings Horses,2004,Drama-Short,58292,61169,152858,
11519,All the Little Animals,1998,Drama-Thriller,79075,25103,27989,
11524,All the Money in the World,1983,Family-Fantasy,17718,32740,73862,
11529,All the Pretty Horses,2000,Drama-Western,79283,27612,44548,
11530,All the Queen's Cooks,2004,Documentary,37900,57489,332487,
11530,All the Queen's Cooks,2004,Documentary,77519,57489,332487,
11531,All the Queen's Men,2001,Action-Comedy-Drama-War,68925,33847,38331,
11532,All the Rage,1997,Comedy,78595,55883,62218,
11533,All the Rage,1999,Drama,76182,11112,55727,
11535,All the Real Girls,2003,Drama-Romance,30306,76249,81501,
11537,All the Right Moves,1983,Drama-Romance,13571,17196,23017,
11541,All the Rivers Run 2,1990,Drama,63642,5307,31405,
11545,All the Ugly Maids,2001,Comedy-Short,85322,76607,332960,
11546,All the Vermeers in New York,1990,Comedy-Drama-Romance,38639,246888,262709,
11549,All the Way,1998,Comedy,59979,16608,47651,
11554,All the Way Home,1981,Drama,49936,33044,60025,
11564,All the Winters That Have Been,1997,Drama,38255,57143,64140,
11570,All the Wrong Places,2000,Comedy-Romance,22290,9553,29323,
11577,All Things Fare,1999,Comedy-Short,16665,254785,603156,
11586,All Tied Up,1994,Comedy,67181,38711,45818,
11604,All Wives Party,2004,Romance,24939,544388,678206,
11619,All You Need,2001,Drama,72219,76454,80523,
11620,All You Need Is Love,1997,Short,67230,44339,58779,
11623,All You Zombie,2001,Fantasy,43493,8329,31782,
11624,All Your Difference,2003,Drama,85769,38272,91677,
11625,All' Arrabbiata - Eine kochende Leidenschaft,2001,Comedy,69658,59517,234716,
11632,All's Fair,1989,Comedy,44349,29529,36983,
11635,All's Fair in Love & War,1996,Drama,80949,14594,15020,
11661,All-American Murder,1992,Mystery-Romance-Thriller,85658,11771,20518,
11687,All-Star Tribute to Brian Wilson An,2001,Documentary-Music,29936,101305,101639,
11691,Alla bara frsvinner,2004,Documentary,22588,202569,230807,
11691,Alla bara frsvinner,2004,Documentary,31225,202569,230807,
11691,Alla bara frsvinner,2004,Documentary,32834,202569,230807,
11691,Alla bara frsvinner,2004,Documentary,41503,202569,230807,
11691,Alla bara frsvinner,2004,Documentary,41504,202569,230807,
11691,Alla bara frsvinner,2004,Documentary,47003,202569,230807,
11691,Alla bara frsvinner,2004,Documentary,47004,202569,230807,
11691,Alla bara frsvinner,2004,Documentary,59855,202569,230807,
11695,Alla en la plaza Garibaldi,1981,Drama-Musical,19300,148657,164071,
11700,Alla Nazimova and Rudolph Valentino,2000,Documentary-Short,63859,486294,734688,
11704,Alla ricerca dell'impero sepolto,1987,Action-Adventure,60861,5965,14576,
11705,Alla ricerca di Sheherazade,1999,Crime,28718,14193,36825,
11707,Alla rivoluzione sulla due cavalli,2001,Comedy,71622,52712,172006,
11713,Alla vi barn i Bullerbyn,1986,Family,32037,121991,133472,
11715,Alla lskade Alice,1989,Drama,77160,134021,153383,
11716,Alla lskar Alice,2002,Drama,34735,15626,357929,
11735,Allah Tantou,1991,Documentary,290,1659,1661,
11743,Allahs danske piger,2002,Documentary-Short,4347,219731,221684,
11750,Allan Quatermain and the Lost City of Gold,1987,Action-Adventure-Comedy,57386,51904,80309,
11752,Allan Stewart Show The,1980,Comedy,32002,6922,455026,
